a	DT	O
15"	CD	B
but	CC	O
the	DT	O
casing	JJ	B
looks	NNS	O
like	IN	O
that	DT	O
of	IN	O
a	DT	O
17"	CD	B
.	.	O

 	JJ	O
remember	VB	O
to	TO	O
do	VB	O
your	PRP$	O
research	NN	O
first	RB	O
before	IN	O
consider	NN	O
buying	VBG	O
a	DT	O
toshiba	JJ	O
product	NN	O
.	.	O

i	NN	O
bought	VBD	O
this	DT	O
laptop	VBZ	O
the	DT	O
moment	NN	O
unibody	JJ	O
product	NN	O
came	VBD	O
to	TO	O
the	DT	O
market	NN	O
.	.	O

the	DT	O
only	JJ	O
time	NN	O
i	NNS	O
have	VBP	O
restarted	VBN	O
is	VBZ	O
during	IN	O
system	NN	O
updates	NNS	O
.	.	O

mac	NN	O
is	VBZ	O
extremely	RB	O
different	JJ	O
than	IN	O
any	DT	O
other	JJ	O
laptop	NN	O
.	.	O

the	DT	O
feel	NN	B
of	IN	O
this	DT	O
machine	NN	O
compared	VBN	O
to	TO	O
the	DT	O
old	JJ	O
macbook	NN	O
is	VBZ	O
far	RB	O
superior	JJ	O
.	.	O

in	IN	O
due	JJ	O
course	NN	O
,	,	O
i'll	JJ	O
remove	VB	O
the	DT	O
hard	JJ	B
disc	NN	I
from	IN	O
this	DT	O
new	JJ	O
macbook	NN	O
pro	NN	O
and	CC	O
dump	NN	O
it	PRP	O
where	WRB	O
it	PRP	O
belongs	VBZ	O
in	IN	O
the	DT	O
trash	NN	O
.	.	O

it's	NN	O
great	JJ	O
and	CC	O
we	PRP	O
will	MD	O
always	RB	O
stick	VB	O
with	IN	O
apple	NN	O
computers	NNS	O
,	,	O
we	PRP	O
have	VBP	O
been	VBN	O
so	RB	O
happy	JJ	O
with	IN	O
them	PRP	O
.	.	O

 	NN	O
i	NN	O
should	MD	O
have	VB	O
realized	VBN	O
that	IN	O
trouble	NN	O
was	VBD	O
brewing	VBG	O
.	.	O

they	PRP	O
break	VBP	O
down	RP	O
just	RB	O
as	RB	O
often	RB	O
as	IN	O
pcs	NNS	O
do	VBP	O
,	,	O
and	CC	O
the	DT	O
only	JJ	O
reason	NN	O
they	PRP	O
don't	VBP	O
get	VB	O
viruses	NNS	O
,	,	O
is	VBZ	O
because	IN	O
no	DT	O
one	NN	O
makes	VBZ	O
viruses	NNS	O
for	IN	O
them	PRP	O
,	,	O
they're	VBZ	O
not	RB	O
better	RBR	O
in	IN	O
any	DT	O
way	NN	O
,	,	O
they	PRP	O
are	VBP	O
worse	JJR	O
,	,	O
try	VB	O
finding	VBG	O
virus	JJ	B
protection	NN	I
programs	NNS	I
for	IN	I
a	DT	I
mac	NN	I
,	,	O
they	PRP	O
don't	VBP	O
exist	VB	O
.	.	O

thank	NN	O
you	PRP	O
.	.	O

the	DT	O
benefits	NNS	O
were	VBD	O
immediate	JJ	O
!	.	O

much	RB	O
faster	JJR	O
than	IN	O
my	PRP$	O
old	JJ	O
windows	NNS	O
laptop	VBP	O
that	IN	O
died	VBD	O
on	IN	O
me	PRP	O
.	.	O

never	RB	O
any	DT	O
doubt	NN	O
i	NN	O
would	MD	O
get	VB	O
a	DT	O
macbook	NN	O
,	,	O
just	RB	O
wasn't	NN	O
sure	JJ	O
which	WDT	O
one	NN	O
.	.	O

but	CC	O
with	IN	O
a	DT	O
way	NN	O
bigger	JJR	O
screen	NN	B
,	,	O
and	CC	O
is	VBZ	O
able	JJ	O
to	TO	O
connect	VB	O
to	TO	O
an	DT	O
hdmi	NN	B
.	.	O

the	DT	O
graphics	NNS	B
are	VBP	O
awful	JJ	O
and	CC	O
the	DT	O
wireless	NN	B
switch	VB	I
it	PRP	O
at	IN	O
the	DT	O
top	NN	O
rather	RB	O
than	IN	O
the	DT	O
side	NN	O
which	WDT	O
i	NN	O
am	VBP	O
used	VBN	O
to	TO	O
it	PRP	O
being	VBG	O
on	IN	O
the	DT	O
side	NN	O
.	.	O

the	DT	O
overall	JJ	O
build	JJ	B
quality	NN	I
of	IN	O
the	DT	O
unit	NN	O
is	VBZ	O
excellent	JJ	O
and	CC	O
she'd	JJ	O
recommend	VB	O
it	PRP	O
to	TO	O
anyone	NN	O
else	RB	O
looking	VBG	O
for	IN	O
a	DT	O
netbook	NN	O
.	.	O

i	NN	O
bought	VBD	O
my	PRP$	O
acer	NN	O
aspire	NN	O
custom	NN	O
made	VBN	O
in	IN	O
june	NN	O
2008	CD	O
.	.	O

i	NN	O
guess	NN	O
he	PRP	O
was	VBD	O
the	DT	O
technical	JJ	B
person	NN	I
.	.	O

they	PRP	O
click	VBP	O
.	.	O

a	DT	O
seventy	JJ	O
dollar	NN	O
mouse	NN	B
!	.	O

the	DT	O
repairs	NNS	O
were	VBD	O
made	VBN	O
quickly	RB	O
though	IN	O
i	JJ	O
must	MD	O
say	VB	O
,	,	O
however	RB	O
the	DT	O
second	JJ	O
time	NN	O
they	PRP	O
shipped	VBD	B
it	PRP	O
to	TO	O
the	DT	O
incorrect	JJ	O
address	NN	O
and	CC	O
it	PRP	O
took	VBD	O
nearly	RB	O
a	DT	O
week	NN	O
for	IN	O
them	PRP	O
to	TO	O
get	VB	O
it	PRP	O
to	TO	O
me	PRP	O
.	.	O

i	NNS	O
have	VBP	O
the	DT	O
a65	NN	O
right	RB	O
now	RB	O
it's	VBZ	O
a	DT	O
paperweight	NN	O
.	.	O

when	WRB	O
i	NN	O
first	RB	O
got	VBD	O
it	PRP	O
i	VB	O
thought	VBD	O
the	DT	O
size	NN	B
of	IN	O
it	PRP	O
was	VBD	O
a	DT	O
joke	NN	O
.	.	O

that	IN	O
being	VBG	O
said	VBD	O
,	,	O
it	PRP	O
still	RB	O
runs	VBZ	O
video	NN	O
in	IN	O
full	JJ	O
screen	NN	O
decently	RB	O
.	.	O

it	PRP	O
is	VBZ	O
fast	JJ	O
and	CC	O
i	NNS	O
have	VBP	O
not	RB	O
had	VBN	O
a	DT	O
problem	NN	O
with	IN	O
internet	JJ	B
connection	NN	I
or	CC	O
any	DT	O
other	JJ	O
problems	NNS	O
.	.	O

i'm	NN	O
really	RB	O
impressed	JJ	O
with	IN	O
the	DT	O
quality	NN	B
and	CC	O
performance	NN	B
for	IN	O
the	DT	O
price	NN	B
of	IN	O
the	DT	O
computer	NN	O
.	.	O

but	CC	O
when	WRB	O
i	NN	O
received	VBD	O
my	PRP$	O
replacement	NN	O
,	,	O
i	NN	O
made	VBD	O
both	DT	O
recovery	NN	B
dvds	NN	I
(4)	NNP	O
,	,	O
and	CC	O
a	DT	O
driver/application	NN	B
dvd	NN	I
.	.	O

in	IN	O
addition	NN	O
,	,	O
there	EX	O
is	VBZ	O
photo	JJ	B
detection	NN	I
software	NN	I
that	WDT	O
will	MD	O
allow	VB	O
you	PRP	O
to	TO	O
group	NN	O
all	PDT	O
the	DT	O
photos	NN	O
together	RB	O
based	VBN	O
upon	IN	O
the	DT	O
people	NNS	O
in	IN	O
the	DT	O
picture	NN	O
.	.	O

the	DT	O
speakers	NNS	B
are	VBP	O
terrible	JJ	O
and	CC	O
are	VBP	O
probably	RB	O
the	DT	O
cheapest	JJS	O
ones	NNS	O
i	NNS	O
have	VBP	O
ever	RB	O
seen	VBN	O
in	IN	O
a	DT	O
laptop	NN	O
so	RB	O
if	IN	O
your	PRP$	O
planning	NN	O
to	TO	O
listen	VB	O
to	TO	O
music	NN	O
i	NN	O
suggest	VBP	O
you	PRP	O
get	VBP	O
something	NN	O
better	RBR	O
.	.	O

so	RB	O
then	RB	O
you	PRP	O
may	MD	O
be	VB	O
lucky	JJ	O
to	TO	O
get	VB	O
ahold	RB	O
to	TO	O
someone	NN	O
who	WP	O
understands	VBZ	O
that	IN	O
its	PRP$	O
no	DT	O
good	JJ	O
and	CC	O
they	PRP	O
will	MD	O
let	VB	O
you	PRP	O
send	VB	O
it	PRP	O
back	RB	O
,	,	O
but	CC	O
of	IN	O
course	NN	O
you	PRP	O
are	VBP	O
taking	VBG	O
a	DT	O
chance	NN	O
of	IN	O
them	PRP	O
testing	VBG	O
it	PRP	O
out	IN	O
to	TO	O
see	VB	O
what	WP	O
has	VBZ	O
happened	VBN	O
,	,	O
and	CC	O
they	PRP	O
tell	VBP	O
you	PRP	O
that	IN	O
it	PRP	O
was	VBD	O
not	RB	O
on	IN	O
their	PRP$	O
side	NN	O
,	,	O
then	RB	O
you	PRP	O
are	VBP	O
stuck	JJ	O
paying	VBG	O
for	IN	O
the	DT	O
repair	NN	O
(the	JJ	O
price	NN	B
of	IN	O
a	DT	O
new	JJ	O
one)	NN	O
.	.	O

what's	NN	O
really	RB	O
great	JJ	O
about	IN	O
this	DT	O
product	NN	O
is	VBZ	O
you	PRP	O
may	MD	O
have	VB	O
a	DT	O
family	NN	O
member	NN	O
who	WP	O
is	VBZ	O
computer	NN	O
illiterate	NN	O
and	CC	O
you	PRP	O
can	MD	O
pretty	VB	O
much	JJ	O
just	RB	O
let	VB	O
them	PRP	O
loose	VB	O
on	IN	O
this	DT	O
computer	NN	O
without	IN	O
any	DT	O
real	JJ	O
supervision	NN	O
.	.	O

the	DT	O
lesson	NN	O
learned	VBN	O
here	RB	O
is	VBZ	O
:	:	O
it	PRP	O
does	VBZ	O
not	RB	O
pay	VB	O
to	TO	O
by	IN	O
this	DT	O
loyal	NN	O
to	TO	O
any	DT	O
brand	NN	O
,	,	O
since	IN	O
all	DT	O
of	IN	O
them	PRP	O
are	VBP	O
there	RB	O
to	TO	O
simply	RB	O
to	TO	O
make	VB	O
as	IN	O
much	JJ	O
money	NN	O
as	IN	O
possible	JJ	O
,	,	O
as	RB	O
fast	RB	O
as	IN	O
they	PRP	O
can	MD	O
,	,	O
and	CC	O
in	IN	O
this	DT	O
day	NN	O
and	CC	O
age	NN	O
,	,	O
the	DT	O
customer	NN	O
no	RB	O
longer	RBR	O
is	VBZ	O
right	JJ	O
all	PDT	O
the	DT	O
times	NNS	O
.	.	O

pdf	NN	O
files	NNS	O
can	MD	O
be	VB	O
viewed	VBN	O
instantly	RB	O
.	.	O

dell	NN	O
latitude	NN	O
d620	NN	O
is	VBZ	O
not	RB	O
a	DT	O
reliable	JJ	O
machine	NN	O
.	.	O

i	NN	O
have	VBP	O
had	VBN	O
it	PRP	O
for	IN	O
almost	RB	O
four	CD	O
years	NNS	O
now	RB	O
and	CC	O
i	NNS	O
have	VBP	O
only	RB	O
had	VBD	O
a	DT	O
few	JJ	O
problems	NNS	O
with	IN	O
it	PRP	O
.	.	O

overall	JJ	O
for	IN	O
the	DT	O
money	NN	O
this	DT	O
is	VBZ	O
a	DT	O
good	JJ	O
deal	NN	O
.	.	O

it	PRP	O
is	VBZ	O
so	RB	O
simple	JJ	O
to	TO	O
use	VB	B
,	,	O
i	NN	O
use	VBP	O
it	PRP	O
more	RBR	O
than	IN	O
my	PRP$	O
desktop	NN	O
.	.	O

i	NN	O
also	RB	O
had	VBD	O
a	DT	O
problem	NN	O
with	IN	O
the	DT	O
touchpad	NN	B
that	WDT	O
caused	VBD	O
the	DT	O
mouse	NN	B
pointer	NN	I
to	TO	O
jump	VB	O
all	DT	O
over	IN	O
the	DT	O
screen	NN	B
.	.	O

i	NN	O
saved	VBD	O
for	IN	O
this	DT	O
laptop	NN	O
for	IN	O
3	CD	O
months	NNS	O
and	CC	O
i	NNS	O
can	MD	O
tell	VB	O
you	PRP	O
personally	RB	O
it	PRP	O
was	VBD	O
worth	JJ	O
the	DT	O
wait	NN	O
.	.	O

i	RB	O
own	VBP	O
a	DT	O
hewlett	NN	O
packard	NN	O
laptop	NN	O
and	CC	O
i've	NN	O
had	VBD	O
man	NN	O
problems	NNS	O
with	IN	O
it	PRP	O
since	IN	O
i	NN	O
bought	VBD	O
in	IN	O
in	IN	O
feb	NN	O
,	,	O
201	CD	O

 	NN	O
it	PRP	O
has	VBZ	O
a	DT	O
overheating	VBG	O
issue	NN	O
nearly	RB	O
to	TO	O
the	DT	O
point	NN	O
of	IN	O
being	VBG	O
dangerous	JJ	O
.	.	O

i	NN	O
have	VBP	O
had	VBN	O
no	DT	O
problems	NNS	O
with	IN	O
it	PRP	O
unlike	IN	O
some	DT	O
hardware	NN	B
defects	NNS	O
on	IN	O
past	JJ	O
models	NNS	O
.	.	O

either	DT	O
way	NN	O
,	,	O
the	DT	O
keyboard	NN	B
is	VBZ	O
unsatisfactory	JJ	O
.	.	O

well	RB	O
,	,	O
i	NNS	O
have	VBP	O
to	TO	O
say	VB	O
since	IN	O
i	NN	O
bought	VBD	O
my	PRP$	O
mac	NN	O
,	,	O
i	VBP	O
won't	VBP	O
ever	RB	O
go	VBP	O
back	RB	O
to	TO	O
any	DT	O
windows	NNS	B
.	.	O

i	NN	O
took	VBD	O
it	PRP	O
in	IN	O
to	TO	O
the	DT	O
apple	NN	O
store	NN	O
and	CC	O
guess	VB	O
what	WP	O
?	.	O
they	PRP	O
fixed	VBD	O
it	PRP	O
,	,	O
no	DT	O
cost	NN	B
out	IN	O
of	IN	O
pocket	NN	O
.	.	O

i	NNS	O
have	VBP	O
used	VBN	O
different	JJ	O
laptops	NNS	O
in	IN	O
the	DT	O
past	JJ	O
and	CC	O
i	NN	O
have	VBP	O
to	TO	O
rate	NN	O
this	DT	O
one	CD	O
way	NN	O
above	IN	O
the	DT	O
rest	NN	O
.	.	O

i	NN	O
love	VBP	O
the	DT	O
mac	NN	O
so	RB	O
much	RB	O
better	JJR	O
than	IN	O
my	PRP$	O
work	NN	O
pc	NN	O
!	.	O

the	DT	O
quality	NN	B
,	,	O
engineering	NN	B
design	NN	I
and	CC	O
warranty	NN	B
are	VBP	O
superior	JJ	O
covers	NNS	O
damage	VBP	O
from	IN	O
dropping	VBG	O
the	DT	O
laptop	NN	O
.	.	O

i	JJ	O
recommend	VBP	O
the	DT	O
macbook	NN	O
pro	FW	O
if	IN	O
you	PRP	O
want	VBP	O
the	DT	O
best	JJS	O
laptop	NN	O
on	IN	O
the	DT	O
market	NN	O
.	.	O

the	DT	O
applications	NNS	B
are	VBP	O
also	RB	O
very	RB	O
easy	JJ	O
to	TO	O
find	VB	O
and	CC	O
maneuver	VB	O
,	,	O
much	RB	O
easier	JJR	O
than	IN	O
any	DT	O
other	JJ	O
computer	NN	O
i	NN	O
have	VBP	O
ever	RB	O
owned	VBN	O
.	.	O

the	DT	O
large	JJ	O
screen	NN	B
gives	VBZ	O
you	PRP	O
the	DT	O
option	NN	O
to	TO	O
comfortably	RB	O
watch	VB	O
movies	NNS	O
or	CC	O
tv	NN	O
shows	NNS	O
on	IN	O
your	PRP$	O
computer	NN	O
instead	RB	O
of	IN	O
buying	VBG	O
an	DT	O
additional	JJ	O
tv	NN	O
for	IN	O
your	PRP$	O
dorm	NN	O
room	NN	O
.	.	O

small	JJ	O
and	CC	O
light	JJ	O
weight	NN	O
.	.	O

great	JJ	O
laptop	NN	O
for	IN	O
school	NN	O
,	,	O
easy	JJ	O
to	TO	O
use	VB	B
for	IN	O
beginners	NNS	O
in	IN	O
the	DT	O
household	NN	O
.	.	O

he	PRP	O
didn't	VBZ	O
work	NN	O
for	IN	O
sony	NN	O
,	,	O
he	PRP	O
was	VBD	O
just	RB	O
approved	VBN	O
to	TO	O
fix	VB	O
their	PRP$	O
crappy	JJ	O
products	NNS	O
.	.	O

4)	CD	O
laptop	JJ	O
still	RB	O
did	VBD	O
not	RB	O
work	VB	B
,	,	O
blue	JJ	O
screen	NN	O
within	IN	O
a	DT	O
week	NN	O
.	.	O
.	.	O
.	.	O

the	DT	O
only	JJ	O
thing	NN	O
that	IN	O
isn't	NN	O
perfect	VB	O
about	IN	O
this	DT	O
netbook	NN	O
is	VBZ	O
the	DT	O
speakers	NNS	B
,	,	O
they	PRP	O
are	VBP	O
not	RB	O
loud	JJ	O
at	IN	O
all	DT	O
but	CC	O
i	NNS	O
expected	VBD	O
that	IN	O
.	.	O

bought	NN	O
for	IN	O
my	PRP$	O
daughter	NN	O
to	TO	O
take	VB	O
for	IN	O
starting	VBG	O
college	NN	O
this	DT	O
fall	NN	O
she	PRP	O
has	VBZ	O
been	VBN	O
on	IN	O
it	PRP	O
non	JJ	O
stop	VB	O
ever	RB	O
since	IN	O
"learning	VBG	O
how	WRB	O
to	TO	O
use	VB	O
it"	NN	O
.	.	O

never	RB	O
had	VBD	O
a	DT	O
single	JJ	O
problem	NN	O
,	,	O
and	CC	O
don't	NNS	O
have	VBP	O
to	TO	O
worry	VB	O
about	IN	O
viruses	NNS	O
.	.	O

of	IN	O
course	NN	O
,	,	O
i	NN	O
inspected	VBD	O
the	DT	O
other	JJ	O
netbooks	NNS	O
and	CC	O
clearly	RB	O
their	PRP$	O
hinges	NNS	B
are	VBP	O
tighter	JJ	O
and	CC	O
i	JJ	O
even	RB	O
demonstrate	VBP	O
the	DT	O
difference	NN	O
between	IN	O
my	PRP$	O
netbook	NN	O
and	CC	O
others	NNS	O
.	.	O

not	RB	O
to	TO	O
mention	VB	O
the	DT	O
fact	NN	O
that	IN	O
your	PRP$	O
mac	NN	O
comes	VBZ	O
fully	RB	O
loaded	VBN	O
with	IN	O
all	DT	O
necessary	JJ	O
basic	JJ	O
programs	NNS	B
.	.	O

didn't	NN	O
work	NN	B
when	WRB	O
shipped	VBN	O
from	IN	O
walmart	NN	O
.	.	O
com	NN	O
but	CC	O
went	VBD	O
into	IN	O
a	DT	O
store	NN	O
and	CC	O
exchanged	VBD	O
for	IN	O
a	DT	O
working	JJ	O
laptop	JJ	O
(same	NN	O
make/model)	NN	O
.	.	O

it	PRP	O
is	VBZ	O
so	RB	O
much	JJ	O
fun	NN	O
to	TO	O
play	VB	O
with	IN	O
.	.	O

if	IN	O
this	DT	O
is	VBZ	O
an	DT	O
improvement	NN	O
in	IN	O
customer	NN	B
service	NN	I
then	RB	O
i	RB	O
would	MD	O
hate	VB	O
too	RB	O
see	VB	O
what	WP	O
it	PRP	O
was	VBD	O
before	IN	O
!	.	O

*6th	NNS	O
week*	VBP	O
they	PRP	O
are	VBP	O
not	RB	O
responding	VBG	O
to	TO	O
my	PRP$	O
emails	NNS	O
asking	VBG	O
when	WRB	O
they	PRP	O
expect	VBP	O
to	TO	O
dispatch	VB	O
the	DT	O
new	JJ	O
unit	NN	O
.	.	O
.	.	O
.	.	O

all	DT	O
of	IN	O
the	DT	O
programs	NNS	B
(keynote	VBP	B
,	,	O
pages	NNS	B
,	,	O
numbers)	RB	O
have	VBP	O
an	DT	O
option	NN	O
to	TO	O
save	VB	O
your	PRP$	O
documents	NNS	O
as	IN	O
microsoft	JJ	O
compatible	NN	O
,	,	O
which	WDT	O
really	RB	O
eliminates	VBZ	O
the	DT	O
need	NN	O
for	IN	O
the	DT	O
actual	JJ	O
.	.	O

sure	RB	O
,	,	O
the	DT	O
initial	JJ	O
out	IN	O
of	IN	O
pocket	NN	O
expense	NN	B
is	VBZ	O
greater	JJR	O
,	,	O
but	CC	O
that	DT	O
should	MD	O
not	RB	O
dissuade	VB	O
anyone	NN	O
from	IN	O
the	DT	O
fact	NN	O
that	IN	O
these	DT	O
machines	NNS	O
run	VBP	B
like	IN	O
none	NN	O
other	JJ	O
on	IN	O
the	DT	O
planet	NN	O
,	,	O
and	CC	O
when	WRB	O
i	JJ	O
factor	NN	O
in	IN	O
all	PDT	O
the	DT	O
money	NN	O
in	IN	O
that	DT	O
i	NN	O
wasted	VBD	O
on	IN	O
geek	JJ	O
squad	NN	O
and	CC	O
the	DT	O
latest	JJS	O
patches	NNS	O
to	TO	O
de	VB	O
corrupt	VB	O
my	PRP$	O
infested	JJ	O
pcs	NN	O
,	,	O
it	PRP	O
probably	RB	O
comes	VBZ	O
out	RP	O
about	IN	O
even	RB	O
anyhow	NN	O
.	.	O

the	DT	O
best	JJS	O
thing	NN	O
to	TO	O
do	VB	O
is	VBZ	O
build	VB	O
your	PRP$	O
own	JJ	O
computer	NN	O
,	,	O
but	CC	O
if	IN	O
u	JJ	O
can't	VBP	O
company's	NNS	O
like	IN	O
dell	NN	O
who	WP	O
allow	VBP	O
you	PRP	O
to	TO	O
choose	VB	O
the	DT	O
components	NNS	B
are	VBP	O
better	JJR	O
and	CC	O
for	IN	O
the	DT	O
same	JJ	O
price	NN	B
you	PRP	O
can	MD	O
get	VB	O
a	DT	O
computer	NN	O
who	WP	O
compares	VBZ	O
to	TO	O
one	CD	O
of	IN	O
apple	NN	O
$2000	CD	O
systems	NNS	O
and	CC	O
if	IN	O
you	PRP	O
google	VBP	O
"dell	VB	O
coupons"	NN	O
you	PRP	O
can	MD	O
find	VB	O
codes	NNS	O
that	WDT	O
take	VBP	O
a	DT	O
signifant 	NN	O
amount	NN	O
off	IN	O
the	DT	O
price	NN	B
.	.	O

there	EX	O
is	VBZ	O
no	DT	O
cd	NN	B
drive	NN	I
on	IN	O
the	DT	O
computer	NN	O
,	,	O
which	WDT	O
defeats	VBZ	O
the	DT	O
purpose	NN	O
of	IN	O
keeping	VBG	O
files	NNS	O
on	IN	O
a	DT	O
cd	NN	O
.	.	O

and	CC	O
toshiba	NN	O
is	VBZ	O
a	DT	O
quality	NN	O
supplier	NN	O
.	.	O

for	IN	O
me	PRP	O
i	NN	O
was	VBD	O
lucky	JJ	O
and	CC	O
a	DT	O
local	JJ	O
store	NN	O
was	VBD	O
selling	VBG	O
them	PRP	O
for	IN	O
$2000	NN	O
off	RB	O
and	CC	O
best	JJS	O
buy	VB	O
matched	VBD	O
their	PRP$	O
price	NN	B
so	IN	O
i	NN	O
was	VBD	O
able	JJ	O
to	TO	O
buy	VB	O
one	CD	O
for	IN	O
under	IN	O
$1000	NN	O

i	NN	O
can't	VBP	O
honestly	RB	O
say	VBP	O
i	NN	O
was	VBD	O
heartbroken	VBN	O
.	.	O

will	MD	O
not	RB	O
every	DT	O
buy	NN	O
another	DT	O
lou	NN	O

unfortunately	RB	O
,	,	O
apple's	JJ	O
quality	NN	B
has	VBZ	O
continued	VBN	O
to	TO	O
slide	VB	O
.	.	O

and	CC	O
finally	RB	O
i	VB	O
realized	VBD	O
that	IN	O
mac	NN	O
is	VBZ	O
the	DT	O
best	JJS	O
.	.	O

it's	JJ	O
very	RB	O
annoying	VBG	O
.	.	O

i'm	NN	O
hoping	VBG	O
that	IN	O
i	NN	O
can	MD	O
find	VB	O
a	DT	O
really	RB	O
quick	JJ	O
way	NN	O
to	TO	O
clean	VB	O
it	PRP	O
without	IN	O
it	PRP	O
getting	VBG	O
too	RB	O
gross	JJ	O
.	.	O

my	PRP$	O
only	RB	O
other	JJ	O
complaint	NN	O
is	VBZ	O
that	IN	O
it	PRP	O
gets	VBZ	O
really	RB	O
hot	JJ	O
.	.	O

i	NN	O
believe	VBP	O
that	IN	O
the	DT	O
quality	NN	B
of	IN	O
a	DT	O
mac	NN	O
is	VBZ	O
worth	IN	O
the	DT	O
price	NN	B
.	.	O

i'm	JJ	O
very	RB	O
disappointed	JJ	O
in	IN	O
dell	NN	O
.	.	O

sometimes	RB	O
you	PRP	O
will	MD	O
be	VB	O
moving	VBG	O
your	PRP$	O
finger	NN	O
and	CC	O
the	DT	O
pointer	NN	B
will	MD	O
not	RB	O
even	RB	O
move	VB	O
.	.	O

i've	NN	O
only	RB	O
had	VBD	O
mine	PRP	O
a	DT	O
day	NN	O
but	CC	O
i'm	NN	O
already	RB	O
used	VBN	O
to	TO	O
it	PRP	O
.	.	O
.	.	O
.	.	O

and	CC	O
that	DT	O
was	VBD	O
the	DT	O
fourth	JJ	O
time	NN	O
ive	JJ	O
sent	VBD	O
it	PRP	O
to	TO	O
them	PRP	O
to	TO	O
get	VB	O
fixed	VBN	O
.	.	O

the	DT	O
13"	CD	O
macbook	NN	O
pro	JJ	O
just	RB	O
fits	NNS	O
in	IN	O
my	PRP$	O
budget	NN	B
and	CC	O
with	IN	O
free	JJ	O
shipping	NN	B
and	CC	O
no	DT	O
tax	NN	O
to	TO	O
ca	MD	O
this	DT	O
is	VBZ	O
the	DT	O
best	JJS	O
price	NN	B
we	PRP	O
can	MD	O
get	VB	O
for	IN	O
a	DT	O
great	JJ	O
product	NN	O
.	.	O

i	NNS	O
would	MD	O
rate	NN	O
this	DT	O
computer	NN	O
at	IN	O
5	CD	O
stars	NNS	O
,	,	O
but	CC	O
considering	VBG	O
it	PRP	O
has	VBZ	O
a	DT	O
short	JJ	O
life	NN	B
span	NN	I
i	NN	O
can	MD	O
only	RB	O
give	VB	O
it	PRP	O
1	CD	O
and	CC	O
implore	VB	O
anyone	NN	O
looking	VBG	O
at	IN	O
laptops	NNS	O
to	TO	O
stay	VB	O
away	RB	O
from	IN	O
this	DT	O
machine	NN	O
.	.	O

i	NN	O
also	RB	O
love	VBD	O
the	DT	O
design	NN	B
,	,	O
the	DT	O
looks	NNS	B
,	,	O
the	DT	O
feel	NN	B
,	,	O
and	CC	O
the	DT	O
my	PRP$	B
toshiba	NN	I
feature	NN	I
is	VBZ	O
wonderfull	JJ	O
.	.	O

for	IN	O
me	PRP	O
,	,	O
five	CD	O
stars	NNS	O
is	VBZ	O
not	RB	O
enough	RB	O
.	.	O

i	NNS	O
love	VBP	O
how	WRB	O
easy	JJ	O
every	DT	O
thing	NN	O
is	VBZ	O
to	TO	O
do	VB	O
on	IN	O
my	PRP$	O
apple	NN	O
products	NNS	O
.	.	O

sadly	RB	O
apple	NN	O
has	VBZ	O
discontinued	VBN	O
this	DT	O
macbook	NN	O
,	,	O
i	JJ	O
think	VBP	O
it	PRP	O
was	VBD	O
never	RB	O
super	JJR	O
popular	JJ	O
since	IN	O
it	PRP	O
fell	VBD	O
somewhere	RB	O
in	IN	O
between	IN	O
the	DT	O
cheapest	JJS	O
white	JJ	O
model	NN	O
and	CC	O
the	DT	O
smaller	JJR	O
pros	NNS	O
.	.	O

the	DT	O
layout	NN	B
of	IN	O
the	DT	O
macbook	NN	O
is	VBZ	O
horrible	JJ	O
and	CC	O
confusing	NN	O
;	:	O

was	VBD	O
not	RB	O
happy	JJ	O
with	IN	O
one	CD	B
of	IN	I
the	DT	I
programs	NNS	I
on	IN	O
it	PRP	O
.	.	O

also	RB	O
it	PRP	O
is	VBZ	O
very	RB	O
good	JJ	O
for	IN	O
college	NN	O
students	NNS	O
who	WP	O
just	RB	O
need	VB	O
a	DT	O
reliable	JJ	O
,	,	O
easy	JJ	O
to	TO	O
use	VB	B
computer	NN	O
.	.	O

the	DT	O
first	JJ	O
one	CD	O
sent	NN	O
:	:	O
touchpad	NN	B
didn't	NN	O
work	VBD	O
the	DT	O
second	JJ	O
sent	NN	O
:	:	O
usb	JJ	B
didn't	NN	O
work	VBD	O
the	DT	O
third	JJ	O
sent	NN	O
:	:	O
touchpad	NN	B
didn't	NN	O
work	VBD	O
the	DT	O
fourth	JJ	O
sent	NN	O
:	:	O
hasn't	NN	O
arrived	VBD	O
yet	RB	O
.	.	O

i	NN	O
came	VBD	O
from	IN	O
the	DT	O
dell	NN	O
laptops	NNS	O
and	CC	O
now	RB	O
i	VBP	O
am	VBP	O
so	RB	O
glad	JJ	O
i	NN	O
switched	VBD	O
when	WRB	O
i	NN	O
needed	VBD	O
a	DT	O
new	JJ	O
laptop	NN	O
.	.	O

this	DT	O
is	VBZ	O
definitely	RB	O
a	DT	O
computer	NN	O
worth	IN	O
the	DT	O
money	NN	O
;	:	O

only	RB	O
other	JJ	O
thing	NN	O
is	VBZ	O
that	IN	O
if	IN	O
you	PRP	O
are	VBP	O
using	VBG	O
this	DT	O
for	IN	O
document	NN	B
creation	NN	I
apple	NN	O
doesnt	NN	O
provide	VBP	O
any	DT	O
kind	NN	O
of	IN	O
word	NN	B
processor	NN	I
(such	JJ	O
as	IN	O
works	NNS	O
for	IN	O
